provincia,partido,localidad,link indec,adsl,cablemodem,dial up,fibra optica,otros,satelital,wimax,wireless,total general,adls
buenos aires,general alvarado,mar del sur,6280020,0.0,0.0,2.0,0.0,0.0,0.0,0.0,142.0,144.0,0.0
buenos aires,general alvarado,mechongué,6280030,256.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,259.0,256.0
buenos aires,general alvarado,miramar,6280040,4.888,1584.0,74.0,1.0,76.0,1.0,0.0,957.0,7581.0,4.888
buenos aires,general alvarado,centinela del mar,6280005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
buenos aires,general arenales,arribeños,6294010,305.0,301.0,1.0,144.0,15.0,0.0,0.0,261.0,1027.0,305.0
buenos aires,general arenales,ascensión,6294020,1.2,505.0,0.0,0.0,250.0,0.0,0.0,139.0,2094.0,1.2
buenos aires,general arenales,ferré,6294040,0.0,152.0,0.0,282.0,0.0,0.0,0.0,441.0,875.0,0.0
buenos aires,general arenales,general arenales,6294050,0.0,883.0,1.0,99.0,0.0,0.0,0.0,512.0,1495.0,0.0
buenos aires,general arenales,la angelita,6294060,26.0,0.0,0.0,0.0,2.0,0.0,0.0,67.0,95.0,26.0
buenos aires,general arenales,la trinidad,6294070,0.0,15.0,0.0,0.0,0.0,0.0,0.0,95.0,110.0,0.0
buenos aires,general belgrano,general belgrano,6301010,513.0,1507.0,5.0,2.0,0.0,1.0,0.0,894.0,2922.0,513.0
buenos aires,general belgrano,gorchs,6301020,0.0,0.0,0.0,0.0,0.0,1.0,0.0,27.0,28.0,0.0
buenos aires,general guido,general guido,6308010,0.0,0.0,1.0,302.0,0.0,0.0,0.0,228.0,531.0,0.0
buenos aires,general guido,labarden,6308020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
buenos aires,general juan madariaga,general juan madariaga,6315010,460.0,486.0,8.0,4.033,0.0,1.0,0.0,0.0,4988.0,460.0
buenos aires,general la madrid,general la madrid,6322010,2.51,0.0,74.0,1.148,74.0,0.0,0.0,265.0,4071.0,2.51
buenos aires,general la madrid,las martinetas,6322030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0
buenos aires,general las heras,general las heras  (est. las heras),6329020,272.0,889.0,3.0,1.89,1.0,0.0,0.0,2.0,3057.0,272.0
buenos aires,general las heras,lozano,6329020,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
buenos aires,general las heras,villars,6329060,0.0,167.0,1.0,45.0,0.0,0.0,0.0,0.0,213.0,0.0
buenos aires,general lavalle,general lavalle,6336020,0.0,358.0,0.0,4.0,0.0,1.0,0.0,69.0,432.0,0.0
buenos aires,general lavalle,otros,sin datos,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
buenos aires,general lavalle,pavón,6336030,0.0,0.0,0.0,201.0,22.0,0.0,0.0,3.0,226.0,0.0
buenos aires,general lavalle,chacras de san clemente,6336020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
buenos aires,general paz,loma verde,6343020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.0,184.0,0.0
buenos aires,general paz,ranchos,6343030,1.243,0.0,11.0,553.0,11.0,0.0,0.0,1.313,3131.0,1.243
buenos aires,general paz,villanueva  (ap. río salado),6343040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0,143.0,0.0
buenos aires,general pinto,colonia san ricardo  (est. iriarte),6351010,141.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,253.0,141.0
buenos aires,general pinto,general pinto,6351020,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0
buenos aires,general pinto,germania  (est. mayor josé orellano),6351030,1.112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1112.0,1.112
buenos aires,general pinto,villa francia  (est. coronel granada),6351040,0.0,0.0,0.0,332.0,0.0,2.0,0.0,0.0,334.0,0.0
buenos aires,general pueyrredón,barrio colinas verdes,6351020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,46.0,0.0
buenos aires,general pueyrredón,barrio el boquerón,6357020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0.0
buenos aires,general pueyrredón,barrio el casal,6357110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
buenos aires,general pueyrredón,barrio el coyunco,6357110,0.0,0.0,0.0,25.0,1.0,0.0,0.0,73.0,99.0,0.0
buenos aires,general pueyrredón,barrio la gloria,6357050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324.0,324.0,0.0
buenos aires,general pueyrredón,barrio santa paula,6357060,0.0,0.0,0.0,127.0,0.0,1.0,0.0,102.0,230.0,0.0
buenos aires,general pueyrredón,batán,6357070,1.266,0.0,0.0,1.11,7.0,1.0,0.0,634.0,3018.0,1.266
buenos aires,general pueyrredón,chapadmalal,6357080,83.0,0.0,0.0,1.664,0.0,1.0,0.0,353.0,2101.0,83.0
buenos aires,general pueyrredón,estación chapadmalal,6357100,249.0,0.0,0.0,19.0,0.0,1.0,0.0,208.0,477.0,249.0
buenos aires,general pueyrredón,mar del plata,6357110,15.285,121533.0,533.0,103.846,567.0,7.0,0.0,1.117,242888.0,15.285
buenos aires,general pueyrredón,otros,sin datos,0.0,0.0,0.0,151.0,0.0,0.0,0.0,0.0,151.0,0.0
buenos aires,general pueyrredón,sierra de los padres,6357120,468.0,0.0,0.0,210.0,1.0,0.0,0.0,256.0,935.0,468.0
buenos aires,general pueyrredón,camet,6357090,1.226,0.0,0.0,377.0,0.0,0.0,0.0,254.0,1857.0,1.226
buenos aires,general pueyrredón,el marquesado,6357090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0
buenos aires,general rodríguez,general rodríguez,6364030,1.293,10535.0,21.0,3.249,4.0,1.0,0.0,505.0,15608.0,1.293
buenos aires,general rodríguez,barrio ruta 24 kilómetro 10,6364030,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0
buenos aires,general san martín,barrio parque general san martin,6371010,0.0,0.0,3.0,2.486,0.0,0.0,0.0,2.0,2491.0,0.0
buenos aires,general san martín,billinghurst,6371010,15.0,735.0,0.0,3.301,0.0,0.0,0.0,0.0,4051.0,15.0
buenos aires,general san martín,ciudad del libertador general san martin,6371010,4.382,25191.0,5.0,5.514,88.0,4.0,0.0,4.0,35188.0,4.382
buenos aires,general san martín,otros,sin datos,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0
buenos aires,general san martín,va ma irene de los remedios de escalada,6371010,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0
buenos aires,general san martín,villa ayacucho,6371010,0.0,170.0,0.0,436.0,0.0,0.0,0.0,0.0,606.0,0.0
buenos aires,general san martín,villa ballester,6371010,2.333,22665.0,1.0,7.192,32.0,0.0,0.0,347.0,32570.0,2.333
buenos aires,general san martín,villa bernardo monteagudo,6371010,0.0,564.0,0.0,930.0,0.0,0.0,0.0,0.0,1494.0,0.0
buenos aires,general san martín,villa chacabuco,6371010,0.0,717.0,0.0,16.0,0.0,0.0,0.0,0.0,733.0,0.0
buenos aires,general san martín,villa coronel jose m. zapiola,6371010,0.0,1365.0,0.0,1.842,0.0,0.0,0.0,0.0,3207.0,0.0
buenos aires,general san martín,villa general antonio j.  de sucre,6371010,0.0,569.0,0.0,684.0,0.0,0.0,0.0,0.0,1253.0,0.0
buenos aires,general san martín,villa general eugenio necochea,6371010,0.0,2955.0,0.0,2.291,0.0,0.0,0.0,0.0,5246.0,0.0
buenos aires,general san martín,villa general jose tomas guido,6371010,0.0,1393.0,0.0,1.923,0.0,0.0,0.0,0.0,3316.0,0.0
buenos aires,general san martín,villa general juan g. las heras,6371010,0.0,617.0,0.0,948.0,0.0,0.0,0.0,0.0,1565.0,0.0
buenos aires,general san martín,villa godoy cruz,6371010,0.0,729.0,0.0,1.073,0.0,0.0,0.0,0.0,1802.0,0.0
buenos aires,general san martín,villa granaderos de san martín,6371010,0.0,935.0,0.0,2.345,0.0,0.0,0.0,382.0,3662.0,0.0
buenos aires,general san martín,villa gregoria matorras,6371010,0.0,1075.0,0.0,1.859,0.0,0.0,0.0,0.0,2934.0,0.0
buenos aires,general san martín,villa josé león suarez,6371010,1.903,3678.0,0.0,643.0,16.0,0.0,0.0,1.333,7573.0,1.903
buenos aires,general san martín,villa juan martín de pueyrredon,6371010,0.0,1177.0,0.0,2.369,0.0,0.0,0.0,0.0,3546.0,0.0
buenos aires,general san martín,villa libertad,6371010,0.0,1220.0,0.0,2.219,0.0,0.0,0.0,0.0,3439.0,0.0
buenos aires,general san martín,villa lynch,6371010,283.0,2191.0,2.0,14.0,2.0,0.0,0.0,0.0,2492.0,283.0
buenos aires,general san martín,villa maipu,6371010,109.0,1556.0,0.0,2.748,0.0,0.0,0.0,545.0,4958.0,109.0
buenos aires,general san martín,villa marqués alejandro  maría de aguado,6371010,0.0,596.0,0.0,1.096,0.0,0.0,0.0,0.0,1692.0,0.0
buenos aires,general san martín,villa parque pres figueroa alcorta,6371010,0.0,204.0,0.0,328.0,0.0,0.0,0.0,0.0,532.0,0.0
buenos aires,general san martín,villa parque san lorenzo,6371010,0.0,161.0,0.0,351.0,32.0,0.0,0.0,0.0,544.0,0.0
buenos aires,general san martín,villa san andrés,6371010,1.112,5854.0,0.0,1.068,20.0,0.0,0.0,586.0,8640.0,1.112
buenos aires,general san martín,villa yapeyú,6371010,0.0,289.0,0.0,460.0,0.0,0.0,0.0,0.0,749.0,0.0
buenos aires,general san martín,ciudad jardin el libertador,6371010,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0
buenos aires,general viamonte,baigorrita,6385010,562.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,623.0,562.0
buenos aires,general viamonte,los toldos,6385030,262.0,0.0,1.0,4.159,0.0,0.0,0.0,57.0,4479.0,262.0
buenos aires,general viamonte,zavalía,6385050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,27.0,0.0
buenos aires,general villegas,banderaló,6392010,0.0,0.0,0.0,0.0,250.0,1.0,0.0,0.0,251.0,0.0
buenos aires,general villegas,cañada seca,6392020,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,200.0,0.0
buenos aires,general villegas,coronel charlone,6392030,317.0,0.0,0.0,60.0,0.0,1.0,0.0,0.0,378.0,317.0
buenos aires,general villegas,emilio v. bunge,6392040,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
buenos aires,general villegas,general villegas  (est. villegas),6392050,340.0,24.0,0.0,3.388,0.0,1.0,0.0,46.0,3799.0,340.0
buenos aires,general villegas,piedritas,6392080,368.0,0.0,0.0,189.0,0.0,1.0,0.0,58.0,616.0,368.0
buenos aires,general villegas,santa regina,6392100,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0
buenos aires,general villegas,pichincha,6392070,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
buenos aires,guaminí,casbas,6399020,0.0,0.0,1.0,0.0,0.0,0.0,0.0,125.0,126.0,0.0
buenos aires,guaminí,guaminí,6399040,0.0,0.0,0.0,75.0,0.0,0.0,0.0,345.0,420.0,0.0
buenos aires,guaminí,laguna alsina  (est. bonifacio),6399050,198.0,0.0,0.0,0.0,0.0,0.0,0.0,247.0,445.0,198.0
buenos aires,guaminí,arroyo venado,6399010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,44.0,0.0
buenos aires,guaminí,garré,6399030,0.0,0.0,0.0,288.0,0.0,0.0,0.0,0.0,288.0,0.0
buenos aires,hipólito yrigoyen,henderson,6406010,113.0,0.0,1.0,0.0,0.0,0.0,0.0,810.0,924.0,113.0
buenos aires,hurlingham,hurlingham,6408010,548.0,15221.0,57.0,16.573,65.0,0.0,0.0,296.0,32760.0,548.0
buenos aires,hurlingham,villa santos tesei,6408010,122.0,7225.0,27.0,13.068,1.0,0.0,0.0,72.0,20515.0,122.0
buenos aires,hurlingham,william c. morris,6408010,0.0,11.0,0.0,16.0,0.0,0.0,0.0,351.0,378.0,0.0
buenos aires,ituzaingó,ituzaingó centro,6410010,419.0,26821.0,122.0,22.279,122.0,3.0,0.0,199.0,49965.0,419.0
buenos aires,ituzaingó,ituzaingó sur,6410010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0
buenos aires,ituzaingó,otros,sin datos,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,2.0
buenos aires,ituzaingó,villa gobernador udaondo,6410010,21.0,8796.0,9.0,3.253,0.0,0.0,0.0,338.0,12417.0,21.0
buenos aires,josé c. paz,del viso,6412010,0.0,217.0,0.0,0.0,0.0,0.0,0.0,0.0,217.0,0.0
buenos aires,josé c. paz,josé c paz,6412010,2.429,28431.0,84.0,12.224,482.0,2.0,0.0,108.0,43760.0,2.429
buenos aires,josé c. paz,tortuguitas,6412010,0.0,1388.0,0.0,0.0,0.0,0.0,0.0,0.0,1388.0,0.0
buenos aires,junín,agustín roca,6413010,0.0,0.0,0.0,89.0,0.0,0.0,0.0,215.0,304.0,0.0
buenos aires,junín,agustina,6413020,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,8.0,0.0
buenos aires,junín,balneario laguna de gómez,6413030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0
buenos aires,junín,fortín tiburcio,6413040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,69.0,0.0
buenos aires,junín,junín,6413050,3.361,18285.0,87.0,3.058,89.0,1.0,0.0,8.31,33191.0,3.361
buenos aires,junín,laplacette,6413060,0.0,0.0,0.0,1.0,0.0,0.0,16.0,0.0,17.0,0.0
buenos aires,junín,morse,6413070,0.0,61.0,0.0,254.0,0.0,0.0,0.0,110.0,425.0,0.0
buenos aires,junín,saforcada,6413080,0.0,0.0,0.0,0.0,1.0,0.0,0.0,75.0,76.0,0.0
buenos aires,la costa,las toninas,6420010,444.0,1076.0,2.0,61.0,401.0,0.0,0.0,26.0,2010.0,444.0
buenos aires,la costa,mar de ajó - san bernardo,6420020,1.749,4326.0,33.0,8.97,891.0,0.0,0.0,1.0,15970.0,1.749
buenos aires,la costa,san clemente del tuyú,6420030,1.684,3140.0,5.0,358.0,0.0,0.0,0.0,40.0,5227.0,1.684
buenos aires,la costa,santa teresita - mar del tuyú,6420040,3.6,7654.0,16.0,191.0,18.0,0.0,0.0,201.0,11680.0,3.6
buenos aires,la costa,aguas verdes,6420030,29.0,0.0,0.0,137.0,0.0,0.0,0.0,1.0,167.0,29.0
buenos aires,la costa,lucila del mar,6420030,153.0,943.0,0.0,1.452,173.0,0.0,0.0,1.0,2722.0,153.0
buenos aires,la matanza,20 de junio,6427010,26.0,682.0,4.0,0.0,0.0,0.0,0.0,1.0,713.0,26.0
buenos aires,la matanza,aldo bonzi,6427010,3.0,3154.0,0.0,0.0,1.0,0.0,0.0,1.0,3159.0,3.0
buenos aires,la matanza,ciudad evita,6427010,351.0,10138.0,27.0,3.175,31.0,0.0,0.0,99.0,13821.0,351.0
buenos aires,la matanza,gonzalez catán,6427010,119.0,31528.0,27.0,15.835,33.0,7.0,0.0,1.502,49051.0,119.0
buenos aires,la matanza,gregorio de laferrere,6427010,88.0,26889.0,15.0,19.628,29.0,0.0,0.0,1.451,48100.0,88.0
buenos aires,la matanza,isidro casanova,6427010,191.0,21818.0,34.0,26.985,61.0,0.0,0.0,253.0,49342.0,191.0
buenos aires,la matanza,la tablada,6427010,365.0,15630.0,2.0,10.0,7.0,0.0,0.0,933.0,16947.0,365.0
buenos aires,la matanza,lomas del mirador,6427010,637.0,12926.0,11.0,4.0,13.0,0.0,0.0,65.0,13656.0,637.0
buenos aires,la matanza,rafael castillo,6427010,34.0,14297.0,10.0,9.215,7.0,0.0,0.0,274.0,23837.0,34.0
buenos aires,la matanza,ramos mejía,6427010,818.0,37021.0,80.0,7.809,95.0,2.0,0.0,19.0,45844.0,818.0
buenos aires,la matanza,san justo,6427010,668.0,24933.0,101.0,13.387,111.0,1.0,0.0,857.0,40058.0,668.0
buenos aires,la matanza,tapiales,6427010,696.0,3719.0,27.0,7.683,14.0,1.0,0.0,1.0,12141.0,696.0
buenos aires,la matanza,villa  eduardo madero,6427010,194.0,16709.0,50.0,11.9,76.0,0.0,0.0,168.0,29097.0,194.0
buenos aires,la matanza,villa luzuriaga,6427010,170.0,17378.0,1.0,30.0,1.0,0.0,0.0,114.0,17694.0,170.0
buenos aires,la matanza,virrey del pino,6427010,4.526,19962.0,0.0,1.128,0.0,0.0,0.0,367.0,25983.0,4.526
buenos aires,la plata,abasto,6441030,376.0,608.0,0.0,3.174,0.0,0.0,0.0,5.0,4163.0,376.0
buenos aires,la plata,angel etcheverry,6441030,0.0,700.0,0.0,0.0,0.0,0.0,0.0,5.0,705.0,0.0
buenos aires,la plata,arturo segui,6441030,0.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,0.0
buenos aires,la plata,barrio el peligro,6441030,466.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,466.0,466.0
buenos aires,la plata,city bell,6441030,0.0,12230.0,0.0,185.0,0.0,0.0,0.0,145.0,12560.0,0.0
buenos aires,la plata,colonia la plata,6441030,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,63.0
buenos aires,la plata,ignacio correas,6441020,0.0,0.0,0.0,0.0,2.0,0.0,0.0,46.0,48.0,0.0
buenos aires,la plata,joaquin gorina,6441030,0.0,876.0,0.0,125.0,0.0,0.0,0.0,0.0,1001.0,0.0
buenos aires,la plata,jose hernandez,6441030,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0
buenos aires,la plata,jose melchor romero,6441030,0.0,934.0,0.0,0.0,0.0,0.0,0.0,0.0,934.0,0.0
buenos aires,la plata,la cumbre,6441030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,145.0,0.0
buenos aires,la plata,la plata,6441030,11.819,131591.0,537.0,39.467,805.0,9.0,0.0,3.239,187467.0,11.819
buenos aires,la plata,lisandro olmos,6441030,0.0,2592.0,0.0,0.0,0.0,0.0,0.0,0.0,2592.0,0.0
buenos aires,la plata,los hornos,6441030,0.0,3567.0,0.0,254.0,0.0,0.0,0.0,145.0,3966.0,0.0
buenos aires,la plata,manuel b gonnet,6441030,0.0,12238.0,0.0,170.0,0.0,0.0,0.0,0.0,12408.0,0.0
buenos aires,la plata,otros,sin datos,0.0,22.0,0.0,9.0,0.0,0.0,0.0,0.0,31.0,0.0
buenos aires,la plata,ringuelet,6441030,0.0,4085.0,0.0,89.0,0.0,0.0,0.0,0.0,4174.0,0.0
buenos aires,la plata,tolosa,6441030,0.0,13308.0,0.0,264.0,0.0,0.0,0.0,0.0,13572.0,0.0
buenos aires,la plata,villa elisa,6441030,0.0,6262.0,0.0,150.0,0.0,0.0,0.0,145.0,6557.0,0.0
buenos aires,la plata,villa elvira,6441030,0.0,4556.0,0.0,153.0,0.0,0.0,0.0,1.068,5777.0,0.0
buenos aires,la plata,ruta del sol,6441030,292.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.0,292.0
buenos aires,la plata,el retiro,6441030,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
buenos aires,la plata,transradio,6441030,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
buenos aires,la plata,arana,6441030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,129.0,0.0
buenos aires,la plata,villa garibaldi,6441030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,904.0,904.0,0.0
buenos aires,la plata,villa parque sicardi,6441030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.094,1094.0,0.0
buenos aires,la plata,barrio el carmen oeste,6441030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,145.0,0.0
buenos aires,la plata,barrio gambier,6441030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,145.0,0.0
buenos aires,la plata,villa montoro,6441030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,145.0,0.0
buenos aires,lanús,gerli,6434010,42.0,6313.0,14.0,5.985,3.0,0.0,0.0,0.0,12357.0,42.0
buenos aires,lanús,lanús este,6434010,551.0,27058.0,83.0,26.487,82.0,1.0,0.0,115.0,54377.0,551.0
buenos aires,lanús,lanús oeste,6434010,0.0,12264.0,1.0,14.118,0.0,0.0,0.0,364.0,26747.0,0.0
buenos aires,lanús,monte chingolo,6434010,73.0,10751.0,47.0,16.02,71.0,0.0,0.0,0.0,26962.0,73.0
buenos aires,lanús,remedios escalada de san martin,6434010,65.0,14315.0,19.0,5.137,19.0,0.0,0.0,344.0,19899.0,65.0
buenos aires,lanús,valentín alsina,6434010,192.0,7292.0,79.0,12.001,91.0,0.0,0.0,3.0,19658.0,192.0
buenos aires,laprida,laprida,6448010,0.0,22.0,0.0,2.741,0.0,0.0,0.0,0.0,2763.0,0.0
buenos aires,laprida,pueblo nuevo,6448020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0
buenos aires,laprida,pueblo san jorge,6448030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,117.0,0.0
buenos aires,las flores,las flores,6455030,2.063,0.0,0.0,2.286,0.0,0.0,0.0,809.0,5158.0,2.063
buenos aires,las flores,coronel boerr,6455010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0
buenos aires,las flores,el trigo,6455020,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,4.0,0.0
buenos aires,las flores,pardo,6455040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0
buenos aires,leandro n. alem,alberdi viejo,6462010,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,6.0,2.0
buenos aires,leandro n. alem,el dorado,6462020,0.0,0.0,0.0,11.0,0.0,1.0,0.0,136.0,148.0,0.0
buenos aires,leandro n. alem,fortín acha,6462030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,39.0,0.0
buenos aires,leandro n. alem,juan bautista alberdi  (est. alberdi),6462040,252.0,457.0,0.0,396.0,0.0,0.0,0.0,8.0,1113.0,252.0
buenos aires,leandro n. alem,leandro n. alem,6462050,0.0,201.0,0.0,0.0,0.0,0.0,0.0,55.0,256.0,0.0
buenos aires,leandro n. alem,vedia,6462060,941.0,0.0,0.0,533.0,45.0,1.0,0.0,1.201,2721.0,941.0
buenos aires,lincoln,bayauca,6469020,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25.0,26.0,0.0
buenos aires,lincoln,coronel martínez de hoz  (ap. kilómetro 322),6469050,249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.0,249.0
buenos aires,lincoln,el triunfo,6469060,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,11.0,0.0
buenos aires,lincoln,las toscas,6469070,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.0,330.0
buenos aires,lincoln,lincoln,6469080,813.0,8631.0,39.0,11.0,1.0,0.0,0.0,0.0,9495.0,813.0
buenos aires,lincoln,pasteur,6469090,0.0,0.0,0.0,0.0,0.0,2.0,0.0,468.0,470.0,0.0
buenos aires,lincoln,roberts,6469100,0.0,0.0,1.0,699.0,0.0,0.0,0.0,0.0,700.0,0.0
buenos aires,lincoln,arenaza,6469010,0.0,0.0,0.0,293.0,0.0,0.0,0.0,0.0,293.0,0.0
buenos aires,lincoln,carlos salas,6469040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,123.0,0.0
buenos aires,lobería,lobería,6476030,753.0,0.0,7.0,902.0,15.0,0.0,0.0,716.0,2393.0,753.0
buenos aires,lobería,san manuel,6476050,31.0,0.0,0.0,270.0,0.0,1.0,0.0,144.0,446.0,31.0
buenos aires,lobería,arenas verdes,6476010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0
buenos aires,lobería,licenciado matienzo,6476020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
buenos aires,lobería,pieres,6476040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0
buenos aires,lobería,tamangueyú,6476060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,28.0,0.0
buenos aires,lobos,antonio carboni,6483010,4.0,0.0,1.0,175.0,156.0,0.0,0.0,0.0,336.0,4.0
buenos aires,lobos,elvira,6483020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,92.0,0.0
buenos aires,lobos,lobos,6483040,730.0,787.0,10.0,6.135,0.0,0.0,0.0,0.0,7662.0,730.0
buenos aires,lobos,salvador maría,6483050,87.0,0.0,0.0,446.0,0.0,0.0,0.0,214.0,747.0,87.0
buenos aires,lomas de zamora,banfield,6490010,302.0,56858.0,80.0,9.731,180.0,1.0,0.0,0.0,67152.0,302.0
buenos aires,lomas de zamora,llavallol,6490010,136.0,7113.0,34.0,7.044,36.0,0.0,0.0,1.0,14364.0,136.0
buenos aires,lomas de zamora,lomas de zamora,6490010,550.0,35053.0,112.0,11.6,300.0,2.0,0.0,2.332,49949.0,550.0
buenos aires,lomas de zamora,temperley,6490010,39.0,25314.0,19.0,9.104,50.0,2.0,0.0,0.0,34528.0,39.0
buenos aires,lomas de zamora,turdera,6490010,38.0,2386.0,21.0,6.294,1.0,0.0,0.0,0.0,8740.0,38.0
buenos aires,lomas de zamora,villa centenario,6490010,0.0,43.0,0.0,174.0,0.0,0.0,0.0,300.0,517.0,0.0
buenos aires,lomas de zamora,villa fiorito,6490010,0.0,165.0,0.0,228.0,0.0,0.0,0.0,666.0,1059.0,0.0
buenos aires,luján,barrio las casuarinas,6497060,24.0,0.0,0.0,102.0,0.0,0.0,0.0,25.0,151.0,24.0
buenos aires,luján,carlos keen,6497020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0
buenos aires,luján,cortines,6497060,83.0,0.0,0.0,357.0,0.0,0.0,0.0,41.0,481.0,83.0
buenos aires,luján,josé maría jáuregui (est. jáuregui),6497060,487.0,1001.0,0.0,2.094,0.0,0.0,0.0,20.0,3602.0,487.0
buenos aires,luján,lezica y torrezuri,6497060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,38.0,0.0
buenos aires,luján,luján,6497060,2.44,12829.0,37.0,8.674,37.0,1.0,0.0,2.755,26773.0,2.44
buenos aires,luján,olivera,6497070,0.0,0.0,0.0,5.0,0.0,0.0,0.0,42.0,47.0,0.0
buenos aires,luján,open door  (est. dr. domingo cabred),6497060,306.0,0.0,4.0,0.0,0.0,0.0,0.0,49.0,359.0,306.0
buenos aires,luján,otros,sin datos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,42.0,0.0
buenos aires,luján,torres,6497090,148.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,169.0,148.0
buenos aires,magdalena,general mansilla  (est. bartolomé bavio),6505020,0.0,544.0,0.0,409.0,0.0,0.0,0.0,0.0,953.0,0.0
buenos aires,magdalena,magdalena,6505040,708.0,2980.0,1.0,0.0,0.0,0.0,437.0,3.0,4129.0,708.0
buenos aires,magdalena,vieytes,6505060,0.0,0.0,0.0,28.0,0.0,0.0,0.0,84.0,112.0,0.0
buenos aires,magdalena,atalaya,6505010,0.0,0.0,0.0,353.0,0.0,0.0,0.0,0.0,353.0,0.0
buenos aires,magdalena,los naranjos,6505030,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,46.0,0.0
